assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,3,121,100,100,2,180974,0,0,-4,4,229.8,0,4,1.4,1.4,1,Joelinton Cássio,1.4,19,1,64.8,466,False,138.2,1271,,2019-08-28T18:30:16.689545Z,56,0,0,0,180974.jpg,2.2,0,0,Apolinário de Lira,1.0,False,None,a,13,4,278.0,38,125508,505,220919,1815,0.3,6.8,Joelinton,3
0,0,0,0,0,0,58771,0,0,-1,1,0.0,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,482,False,0.0,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2019-09-18T22:00:13.777925Z,44,0,0,0,58771.jpg,0.0,0,0,Colback,0.1,False,None,n,13,4,0.0,0,23410,12,21820,256,0.0,0.0,Colback,0
0,0,0,0,0,0,114243,0,0,-2,2,0.0,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,483,False,0.0,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,48,0,0,0,114243.jpg,0.0,0,0,Murphy,0.0,False,None,n,13,4,0.0,0,195,3,1293,6,0.0,0.0,Murphy,0
2,6,243,100,75,3,92159,0,0,2,-2,132.5,1,2,3.6,2.7,2,Jetro,3.6,15,2,59.3,498,False,290.0,1173,,2019-12-13T11:30:15.827446Z,47,0,0,0,92159.jpg,4.3,0,0,Willems,3.7,False,None,a,13,4,169.0,60,306836,19470,81624,5683,0.8,12.8,Willems,0
0,0,0,0,0,0,155513,0,0,-2,2,0.0,0,3,0.0,0.0,0,Rolando,0.0,0,0,0.0,499,False,0.0,0,Joined Wycombe Wanderers on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T12:30:12.780747Z,48,0,0,0,155513.jpg,0.0,0,0,Aarons,0.0,False,None,n,13,4,0.0,0,1368,1,4153,22,0.0,0.0,Aarons,0
1,0,107,0,0,2,170137,0,0,-1,1,164.5,0,3,0.0,0.0,0,Allan,2.8,8,1,55.2,500,False,148.0,815,Hamstring injury - Expected back 11 Jan,2019-11-30T15:00:19.632939Z,54,0,0,0,170137.jpg,2.6,0,0,Saint-Maximin,0.3,False,None,i,13,4,241.0,31,46862,114,64719,4014,0.5,5.7,Saint-Maximin,0
0,0,72,100,100,1,111773,-1,1,-2,2,9.8,0,2,0.2,0.2,0,Emil,0.2,11,0,10.0,519,False,59.6,416,,2019-08-29T00:00:09.547590Z,43,0,0,0,111773.jpg,1.7,0,0,Krafth,0.1,False,None,a,13,4,30.0,12,4169,11,5974,74,0.0,2.7,Krafth,0
2,0,57,100,100,1,40142,0,0,-1,1,72.3,0,4,2.2,2.2,1,Andy,2.2,5,0,19.7,520,False,75.8,316,,2019-11-30T12:30:32.631364Z,54,0,0,0,40142.jpg,1.7,0,0,Carroll,0.1,False,None,a,13,4,47.0,17,9636,548,14167,361,0.4,3.1,Carroll,1
0,2,47,None,None,1,223175,0,0,0,0,27.6,1,3,0.0,0.0,0,Matthew,0.0,2,1,8.1,540,False,44.0,269,,None,45,0,0,0,223175.jpg,4.7,0,0,Longstaff,0.2,False,None,a,13,4,10.0,14,40070,113,25680,1116,0.0,3.1,Matthew Longstaff,0
0,0,12,None,None,0,104547,0,0,0,0,0.8,0,4,0.6,0.6,1,Dwight,0.6,1,0,1.0,554,False,4.0,64,,None,50,0,0,0,104547.jpg,1.0,0,0,Gayle,0.0,False,None,a,13,4,7.0,5,4462,215,2853,242,0.1,1.0,Gayle,0
0,0,0,None,None,0,19838,0,0,0,0,0.0,0,1,1.0,1.0,0,Robert,0.0,0,0,0.0,573,False,0.0,0,,None,40,0,0,0,19838.jpg,0.0,0,0,Elliot,0.0,False,None,a,13,4,0.0,0,483,483,26,26,0.0,0.0,Elliot,0
0,0,0,0,0,0,84384,0,0,-2,2,0.0,0,2,0.0,0.0,0,Timm,0.0,0,0,0.0,272,False,0.0,0,Knee injury - Unknown return date,2019-08-27T21:30:10.685404Z,43,0,0,0,84384.jpg,0.0,0,0,Klose,0.0,False,None,i,14,45,0.0,0,626,17,5518,30,0.0,0.0,Klose,0
0,0,266,100,100,1,198826,0,0,-1,1,16.6,0,2,1.7,1.2,2,Ben,2.2,35,0,41.8,273,False,358.4,1489,,2019-10-19T16:00:16.106054Z,44,0,0,0,198826.jpg,1.2,0,0,Godfrey,0.2,False,None,a,14,45,41.0,21,13344,360,18198,224,0.5,4.8,Godfrey,1
0,0,185,100,100,2,232980,0,0,-1,1,151.8,0,2,1.5,1.0,2,Maximillian,2.0,31,0,49.6,274,False,205.0,1350,,2019-09-09T22:30:12.197253Z,44,0,0,0,232980.jpg,1.4,0,0,Aarons,1.1,False,None,a,14,45,140.0,21,37123,778,143905,864,0.5,4.8,Aarons,4
1,0,88,100,100,1,192303,0,0,-1,1,11.3,0,2,2.1,1.6,2,Christoph,2.6,8,0,17.0,275,False,115.6,485,,2019-08-31T17:00:18.410489Z,44,0,0,0,192303.jpg,2.3,0,0,Zimmermann,0.0,False,None,a,14,45,42.0,14,1658,283,1508,78,0.6,3.2,Zimmermann,1
0,0,174,100,100,2,194799,0,0,0,0,129.8,0,2,-0.3,-0.8,0,Jamal,0.2,26,0,37.2,276,False,193.4,1062,,2019-11-18T15:00:15.322949Z,45,0,0,0,194799.jpg,1.5,0,0,Lewis,0.3,False,None,a,14,45,49.0,20,29951,164,33046,377,0.0,4.4,Lewis,1
0,0,33,50,0,0,83428,0,0,0,0,0.4,0,2,-0.2,0.0,0,Grant,0.0,8,0,7.8,277,False,55.8,270,Groin Injury - 50% chance of playing,2019-10-04T13:30:17.327852Z,40,1,0,0,83428.jpg,0.3,0,0,Hanley,2.0,False,None,d,14,45,21.0,1,215391,196,251741,3145,0.0,0.2,Hanley,0
3,16,334,75,None,2,57127,0,0,1,-1,252.9,2,4,4.4,5.4,9,Teemu,6.4,35,9,140.7,278,False,431.4,1515,Toe Injury - 75% chance of playing,2019-12-15T13:00:23.001357Z,66,0,0,0,57127.jpg,5.5,0,0,Pukki,16.9,False,None,d,14,45,725.0,93,3493426,22548,2882006,29288,1.0,14.1,Pukki,2
0,1,48,None,None,0,179587,0,0,-3,3,1.1,0,4,0.9,0.4,0,Dennis,1.4,2,1,6.8,279,False,44.2,37,,None,52,0,0,0,179587.jpg,1.7,0,0,Srbeny,0.0,False,None,a,14,45,25.0,12,4255,58,6982,68,0.3,2.3,Srbeny,0
0,6,301,100,100,2,20480,0,0,0,0,0.0,2,1,2.5,2.0,0,Tim,3.0,28,0,50.8,280,False,507.6,1350,,2019-10-27T20:00:16.930339Z,45,1,0,2,20480.jpg,3.5,0,59,Krul,2.2,False,None,a,14,45,0.0,52,146346,3699,97169,4190,0.7,11.6,Krul,2
0,2,46,None,None,0,18499,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Michael,0.0,6,0,6.5,281,False,65.0,158,,None,40,0,0,1,18499.jpg,5.5,0,7,McGovern,6.8,False,None,a,14,45,0.0,11,296932,4834,167471,4659,0.0,2.8,McGovern,0
0,0,20,100,100,0,37614,0,0,-3,3,48.5,0,3,0.1,-0.4,1,Mario,0.6,3,0,10.8,282,False,13.4,105,,2019-09-13T13:30:19.455889Z,62,0,0,0,37614.jpg,1.0,0,0,Vrancic,0.1,False,None,a,14,45,46.0,5,2677,64,12820,56,0.1,0.8,Vrancic,1
5,4,226,None,None,1,195546,0,0,0,0,598.0,1,3,1.5,1.0,5,Emiliano,2.0,30,0,116.1,283,False,352.0,1247,,None,60,0,0,0,195546.jpg,2.9,0,0,Buendía,0.8,False,None,a,14,45,210.0,49,182948,1090,181926,877,0.3,8.2,Buendía,2
1,0,84,100,100,1,89470,0,0,-2,2,133.2,0,3,2.1,1.6,1,Onel,2.6,11,1,47.9,284,False,132.2,600,,2019-11-01T16:00:22.360282Z,53,0,0,0,89470.jpg,2.5,0,0,Hernández,0.1,False,None,a,14,45,216.0,25,4790,146,14110,238,0.5,4.7,Hernández,0
0,0,69,None,None,1,71738,0,0,-3,3,150.0,0,3,-0.1,-0.6,1,Marco,0.4,22,0,44.8,285,False,80.0,827,,None,52,0,0,0,71738.jpg,1.5,0,0,Stiepermann,0.1,False,None,a,14,45,218.0,20,5707,18,10722,63,0.1,3.8,Stiepermann,3
1,0,200,100,100,2,78607,0,0,-1,1,224.2,0,3,1.9,1.4,2,Kenny,2.4,29,1,62.6,286,False,254.2,1278,,2019-11-20T13:00:15.181654Z,49,0,0,0,78607.jpg,2.2,0,0,McLean,0.2,False,None,a,14,45,149.0,36,10613,153,14163,211,0.5,7.3,McLean,4
2,5,208,100,100,2,193111,0,0,2,-2,270.9,1,3,3.9,3.4,1,Todd,4.4,27,4,95.6,287,False,296.8,1189,,2019-11-23T18:00:20.773249Z,47,0,0,0,193111.jpg,3.6,0,0,Cantwell,19.5,False,None,a,14,45,395.0,61,2616248,42836,1400249,32079,0.9,13.0,Cantwell,2
0,0,102,100,100,1,87396,0,0,-1,1,127.7,0,3,-0.5,-1.0,0,Moritz,0.0,16,0,28.8,288,False,106.8,683,,2019-09-13T13:30:19.474643Z,44,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,None,a,14,45,53.0,16,16237,164,24419,340,0.0,3.6,Leitner,1
1,3,156,100,100,2,18665,0,0,0,0,35.4,0,3,2.9,2.4,1,Alexander,3.4,13,1,26.3,289,False,173.8,773,,2019-11-29T13:30:22.939718Z,45,0,0,0,18665.jpg,2.7,0,0,Tettey,0.3,False,None,a,14,45,53.0,30,22653,2652,16906,995,0.8,6.7,Tettey,2
0,0,131,100,100,2,90440,0,0,0,0,39.2,0,3,0.9,0.4,1,Tom,1.4,17,0,25.7,290,False,143.0,848,,2019-09-04T09:00:11.384947Z,45,0,0,0,90440.jpg,1.9,0,0,Trybull,0.7,False,None,a,14,45,73.0,21,45858,106,67865,542,0.3,4.7,Trybull,1
0,0,35,0,0,0,81048,0,0,-1,1,7.7,0,4,0.0,0.0,0,Josip,0.0,3,1,8.1,434,False,33.4,115,Hamstring injury - Expected back 11 Jan,2019-11-11T12:00:15.065845Z,54,0,0,0,81048.jpg,1.5,0,0,Drmic,0.1,False,None,i,14,45,42.0,12,4719,18,13704,90,0.0,2.2,Drmic,0
0,0,12,100,100,0,124165,0,0,-3,3,0.6,0,3,-0.5,-1.0,0,Patrick,0.0,2,0,0.5,435,False,4.4,24,,2019-09-13T13:30:19.697982Z,52,0,0,0,124165.jpg,1.0,0,0,Roberts,0.1,False,None,a,14,45,0.0,3,1366,11,6963,42,0.0,0.6,Roberts,0
0,0,6,100,100,0,28082,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Ralf,0.0,1,0,0.4,449,False,4.0,21,,2019-09-20T13:00:16.325481Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,None,a,14,45,0.0,1,4435,73,23894,170,0.0,0.2,Fahrmann,0
0,0,88,None,None,1,113564,0,0,-1,1,22.7,0,2,1.3,0.8,2,Sam,1.8,13,0,27.5,454,False,154.8,636,,None,44,0,0,0,113564.jpg,1.3,0,0,Byram,0.1,False,None,a,14,45,97.0,12,4783,69,8256,95,0.4,2.7,Byram,3
0,0,0,None,None,0,101061,-1,1,-1,1,0.0,0,2,-0.5,-1.0,0,Philip,0.0,0,0,0.0,484,False,0.0,0,,None,39,0,0,0,101061.jpg,0.0,0,0,Heise,0.7,False,None,a,14,45,0.0,0,30224,292,37283,719,0.0,0.0,Heise,0
0,0,120,100,100,1,128348,0,0,0,0,18.1,0,3,0.3,-0.2,0,Ibrahim,0.8,19,0,21.1,507,False,168.6,731,,2019-10-27T20:00:17.300870Z,45,0,0,0,128348.jpg,1.7,0,0,Amadou,0.1,False,None,a,14,45,24.0,17,10531,111,8459,187,0.2,3.8,Amadou,1
0,0,0,None,None,0,432735,0,0,-1,1,0.0,0,4,-0.5,-1.0,0,Adam,0.0,0,0,0.0,538,False,0.0,0,,None,44,0,0,0,432735.jpg,0.0,0,0,Idah,0.1,False,None,a,14,45,0.0,0,11217,465,7870,278,0.0,0.0,Idah,0
0,0,0,None,None,0,233849,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Archie,0.0,0,0,0.0,551,False,0.0,0,,None,40,0,0,0,233849.jpg,0.0,0,0,Mair,0.1,False,None,a,14,45,0.0,0,3723,229,1287,108,0.0,0.0,Mair,0
0,0,0,None,None,0,232667,0,0,0,0,0.0,0,2,-0.5,-1.0,0,Akin,0.0,0,0,0.0,552,False,0.0,0,,None,40,0,0,0,232667.jpg,0.0,0,0,Famewo,0.1,False,None,a,14,45,0.0,0,3763,144,2220,167,0.0,0.0,Famewo,0
3,9,196,100,100,3,178304,0,0,1,-1,104.2,1,4,4.2,4.7,2,Lys,4.2,5,5,63.5,70,False,234.8,651,,2019-12-08T16:00:13.029423Z,51,0,0,0,178304.jpg,4.1,0,0,Mousset,6.2,False,None,a,15,49,295.0,58,640191,17622,245992,28878,0.8,11.4,Mousset,0
2,5,325,None,None,6,63426,0,0,1,-1,265.2,1,2,3.6,4.1,6,Enda,3.6,16,1,76.1,291,False,321.4,1530,,None,51,0,0,0,63426.jpg,4.1,0,0,Stevens,2.6,False,None,a,15,49,174.0,69,233341,12174,97052,3397,0.7,13.5,Stevens,2
0,0,0,None,None,0,87121,0,0,-3,3,0.0,0,2,0.0,0.5,0,Kieron,0.0,0,0,0.0,292,False,0.0,0,,None,42,0,0,0,87121.jpg,0.0,0,0,Freeman,0.1,False,None,a,15,49,0.0,0,2971,163,8703,166,0.0,0.0,Freeman,0
1,4,295,None,None,6,146610,0,0,1,-1,109.1,1,2,2.2,2.7,6,Jack,2.2,16,0,59.3,293,False,320.4,1530,,None,46,0,0,0,146610.jpg,3.4,0,0,O'Connell,1.9,False,None,a,15,49,163.0,58,172236,6675,72286,2613,0.5,12.6,O'Connell,3
3,6,291,None,None,6,82691,1,-1,4,-4,203.5,1,2,5.2,5.7,6,George,5.2,16,2,66.8,294,True,324.0,1530,,None,49,0,0,0,82691.jpg,4.5,0,0,Baldock,7.9,False,None,a,15,49,140.0,77,581494,125039,75304,4701,1.1,16.0,Baldock,4
0,3,264,100,100,6,108416,0,0,0,0,7.4,0,2,1.8,2.3,6,John,1.8,13,0,34.3,295,False,271.0,1428,,2019-11-18T23:00:14.538560Z,45,0,0,0,108416.jpg,3.4,0,0,Egan,0.6,False,None,a,15,49,63.0,54,42771,4324,19395,677,0.4,12.0,Egan,2
0,0,0,None,None,0,18832,0,0,0,0,0.0,0,2,0.0,0.5,0,Richard,0.0,0,0,0.0,296,False,0.0,0,,None,40,0,0,0,18832.jpg,0.0,0,0,Stearman,2.3,False,None,a,15,49,0.0,0,80796,832,113123,2645,0.0,0.0,Stearman,0
3,12,333,None,None,6,153723,1,-1,12,-12,274.0,4,2,3.8,4.3,11,John,3.8,16,3,88.3,297,True,325.0,1498,,None,52,0,0,0,153723.jpg,5.2,0,0,Lundstram,48.7,False,None,a,15,49,282.0,89,3110954,91099,352005,3222,0.7,17.1,Lundstram,4
0,3,47,100,100,0,18867,0,0,-4,4,102.4,0,4,0.4,0.9,0,Billy,0.4,4,1,23.0,298,False,51.0,252,,2019-09-14T17:00:16.602437Z,56,0,0,0,18867.jpg,1.4,1,0,Sharp,0.3,False,None,a,15,49,78.0,13,50802,111,96501,325,0.1,2.3,Sharp,1
0,0,0,0,0,0,213280,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jake,0.0,0,0,0.0,299,False,0.0,0,Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,None,n,15,49,0.0,0,1660,9,12585,132,0.0,0.0,Eastwood,0
0,0,0,0,0,0,59614,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,300,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,None,n,15,49,0.0,0,220,9,5049,12,0.0,0.0,Duffy,0
1,7,281,0,100,5,47247,0,0,-1,1,391.6,3,3,0.0,7.1,15,John,6.6,12,4,99.0,301,False,343.2,1288,Suspended until 26 Dec,2019-12-14T17:00:24.844524Z,49,0,0,0,47247.jpg,3.9,0,0,Fleck,1.5,False,None,s,15,49,255.0,59,145927,12650,55138,10147,1.3,12.0,Fleck,5
1,1,253,None,None,6,79934,0,0,-1,1,365.9,0,3,2.0,2.5,2,Oliver,2.0,16,0,71.3,302,False,289.2,1405,,None,49,0,0,0,79934.jpg,2.4,0,0,Norwood,0.3,False,None,a,15,49,58.0,40,28344,1011,33044,723,0.4,8.2,Norwood,4
2,3,78,100,100,4,27436,0,0,-1,1,143.6,0,4,2.4,2.9,5,David,2.4,9,0,71.9,303,False,167.6,979,,2019-09-26T10:00:12.518124Z,54,0,0,0,27436.jpg,2.4,0,0,McGoldrick,0.3,False,None,a,15,49,408.0,33,37652,1145,37582,695,0.4,6.1,McGoldrick,1
0,2,272,None,None,6,40386,0,0,0,0,62.1,0,2,2.4,2.9,7,Chris,2.4,16,0,40.8,423,False,296.4,1470,,None,45,0,0,0,40386.jpg,3.1,0,0,Basham,0.6,False,None,a,15,49,47.0,53,42601,5108,16294,660,0.5,11.8,Basham,3
0,0,9,None,None,0,74854,0,0,-1,1,0.0,0,1,0.2,0.7,0,Simon,0.2,3,0,0.8,436,False,7.8,90,,None,44,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,None,a,15,49,0.0,1,2864,113,4848,136,0.0,0.2,Moore,0
0,0,28,None,None,1,49083,0,0,-4,4,69.2,0,3,0.2,0.7,0,Luke,0.2,4,0,12.8,441,False,41.4,270,,None,51,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,None,a,15,49,17.0,10,2628,128,8340,117,0.0,2.0,Freeman,2
0,0,31,None,None,0,7645,0,0,-3,3,4.7,0,2,0.2,0.7,0,Phil,0.2,3,0,4.5,444,False,39.0,128,,None,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,None,a,15,49,2.0,4,13128,504,38786,697,0.0,1.0,Jagielka,0
2,1,56,75,100,2,171975,0,0,-4,4,41.1,1,3,0.8,1.5,0,Callum,1.0,5,1,25.6,453,False,67.0,576,Illness - 75% chance of playing,2019-12-14T17:00:25.229662Z,51,0,0,0,171975.jpg,2.3,0,0,Robinson,0.3,False,None,d,15,49,152.0,30,48917,37,89935,1053,0.2,5.9,Robinson,1
0,0,0,None,None,0,90518,0,0,-4,4,0.6,0,3,0.0,0.5,0,Ravel,0.0,0,0,0.2,456,False,0.0,12,,None,46,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,None,a,15,49,4.0,1,2828,135,11370,128,0.0,0.2,Morrison,0
0,2,291,100,100,6,172649,1,-1,3,-3,0.0,1,1,2.6,3.1,6,Dean,2.6,13,0,29.6,471,False,277.0,1440,,2019-11-09T17:30:13.445733Z,48,0,0,0,172649.jpg,4.0,0,42,Henderson,7.8,False,None,a,15,49,18.0,64,610285,14516,203537,4987,0.6,13.6,Henderson,2
0,0,10,None,None,0,167878,0,0,-3,3,10.3,0,3,0.2,0.7,1,Ben,0.2,0,0,1.9,472,False,6.2,14,,None,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,None,a,15,49,2.0,3,638,43,2416,38,0.0,0.6,Osborn,0
0,1,96,100,100,3,169432,0,0,-3,3,58.4,0,4,2.0,2.5,1,Oliver,2.0,9,2,36.2,501,False,130.2,642,,2019-10-08T09:00:11.047638Z,57,0,0,0,169432.jpg,1.9,0,0,McBurnie,0.1,False,None,a,15,49,174.0,28,15030,263,18869,406,0.4,4.9,McBurnie,2
0,0,0,None,None,0,194126,0,0,-1,1,0.0,0,1,0.0,0.5,0,Michael,0.0,0,0,0.0,521,False,0.0,0,,None,44,0,0,0,194126.jpg,0.0,0,0,Verrips,0.0,False,None,a,15,49,0.0,0,549,15,1443,32,0.0,0.0,Verrips,0
0,0,16,100,100,0,87447,0,0,-1,1,12.1,0,3,0.4,0.9,1,Muhamed,0.4,0,0,3.0,522,False,17.2,38,,2019-09-19T11:30:17.999997Z,44,0,0,0,87447.jpg,1.0,0,0,Bešić,0.1,False,None,a,15,49,0.0,3,7354,193,14250,192,0.1,0.7,Bešić,0
0,0,-1,None,None,0,18440,0,0,0,0,0.3,0,4,0.0,0.5,0,Leon,0.0,0,0,0.3,547,False,0.0,13,,None,45,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,None,a,15,49,4.0,1,9846,219,6337,304,0.0,0.2,Clarke,0
0,6,187,None,None,2,93100,0,0,-2,2,63.9,2,2,0.0,-0.5,0,Jannik,0.0,21,1,45.0,304,False,245.8,933,,None,48,0,0,0,93100.jpg,2.9,0,0,Vestergaard,2.9,False,None,a,16,20,140.0,32,515231,410,386098,7400,0.0,6.7,Vestergaard,1
1,0,115,100,100,0,40146,0,0,-2,2,176.7,0,2,3.2,2.7,2,Ryan,3.2,29,1,43.7,305,False,159.0,942,,2019-10-25T21:00:19.447070Z,48,0,0,0,40146.jpg,1.2,1,0,Bertrand,0.6,False,None,a,16,20,101.0,15,19668,1262,56926,682,0.7,3.1,Bertrand,2
1,0,64,0,0,0,213482,0,0,-4,4,39.5,0,2,0.0,0.0,0,Yan,0.2,18,0,17.4,306,False,86.4,554,Illness - Unknown return date,2019-12-12T11:30:20.748170Z,46,0,0,0,213482.jpg,1.1,0,0,Valery,0.2,False,None,i,16,20,49.0,9,6417,12,23333,489,0.0,2.0,Valery,1
0,1,247,None,None,2,171771,0,0,-1,1,17.6,0,2,1.6,1.1,2,Jan,1.6,36,0,38.8,307,False,353.2,1527,,None,44,0,0,0,171771.jpg,1.6,0,0,Bednarek,0.7,False,None,a,16,20,16.0,28,51674,251,59182,792,0.4,6.4,Bednarek,1
1,0,100,None,None,0,88900,0,0,-2,2,16.7,0,2,2.2,1.7,2,Jack,2.2,17,0,22.5,308,False,192.8,747,,None,43,0,0,0,88900.jpg,1.4,0,0,Stephens,0.1,False,None,a,16,20,16.0,13,4838,464,6739,240,0.5,3.0,Stephens,0
0,1,85,None,None,1,80447,0,0,-2,2,3.7,0,2,0.2,-0.3,0,Maya,0.2,18,0,17.7,310,False,96.8,558,,None,43,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.3,False,None,a,16,20,77.0,10,15273,127,24654,377,0.0,2.3,Yoshida,1
0,0,0,None,None,0,232797,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Kayne,0.0,0,0,0.0,311,False,0.0,0,,None,39,0,0,0,232797.jpg,0.0,0,0,Ramsay,1.6,False,None,a,16,20,0.0,0,66162,4933,60288,2520,0.0,0.0,Ramsay,0
0,0,0,0,0,0,78356,0,0,0,0,0.0,0,4,0.0,0.0,0,Charlie,0.0,0,0,0.0,312,False,0.0,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,0,0,0,78356.jpg,0.0,0,0,Austin,0.0,False,None,u,16,20,0.0,0,557,20,8799,27,0.0,0.0,Austin,0
1,18,306,None,None,1,84939,0,0,4,-4,182.3,1,4,6.8,6.3,2,Danny,6.8,24,9,114.6,313,False,397.6,1164,,None,64,0,0,0,84939.jpg,5.1,0,0,Ings,12.5,False,None,a,16,20,567.0,86,1078157,41924,363355,31821,1.1,13.4,Ings,1
0,0,17,100,100,0,220598,0,0,-1,1,27.2,0,4,0.6,0.1,0,Michael,0.6,5,0,6.3,314,False,6.0,180,,2019-11-13T16:30:17.342124Z,49,0,0,0,220598.jpg,1.2,0,0,Obafemi,0.2,False,None,a,16,20,30.0,7,8969,136,17620,284,0.1,1.4,Obafemi,0
1,0,37,None,None,0,20452,0,0,-4,4,88.8,0,4,2.2,1.7,2,Shane,2.2,8,0,31.3,315,False,52.4,410,,None,46,0,0,0,20452.jpg,1.8,0,0,Long,2.1,False,None,a,16,20,171.0,16,89802,2147,303862,2852,0.5,3.5,Long,0
0,0,0,0,0,0,153371,0,0,0,0,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,316,False,0.0,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,0,0,0,153371.jpg,0.0,0,0,Gallagher,0.0,False,None,u,16,20,0.0,0,2695,23,5238,48,0.0,0.0,Gallagher,0
0,0,0,0,0,0,40383,0,0,-2,2,0.0,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,317,False,0.0,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,0,0,0,40383.jpg,0.0,0,0,Forster,0.3,False,None,n,16,20,0.0,0,2828,13,46309,248,0.0,0.0,Forster,0
0,0,99,100,100,0,58376,0,0,-2,2,0.0,0,1,2.2,1.7,3,Alex,2.2,11,0,15.7,318,False,157.2,630,,2019-09-26T13:00:09.737144Z,43,0,0,0,58376.jpg,2.0,0,19,McCarthy,0.6,False,None,a,16,20,0.0,14,27064,2124,33763,905,0.5,3.3,McCarthy,0
0,3,166,None,None,2,107265,0,0,-1,1,0.0,1,1,0.0,-0.5,0,Angus,0.0,25,0,22.1,319,False,219.4,900,,None,44,0,0,0,107265.jpg,2.9,0,30,Gunn,1.9,False,None,a,16,20,0.0,29,241094,536,193842,3783,0.0,6.6,Gunn,0
0,2,143,100,100,1,83283,0,0,-3,3,191.1,1,3,1.4,0.9,1,Nathan,1.4,33,1,71.5,320,False,155.6,1248,,2019-08-27T21:30:10.776482Z,62,0,0,0,83283.jpg,2.3,0,0,Redmond,0.6,False,None,a,16,20,365.0,35,34282,367,136334,911,0.2,5.6,Redmond,1
1,6,277,None,None,2,101178,0,0,-1,1,426.0,0,3,4.4,3.9,2,James,4.4,36,4,110.8,321,False,383.2,1530,,None,59,0,1,0,101178.jpg,3.6,0,0,Ward-Prowse,2.1,False,None,a,16,20,297.0,61,176907,7927,97798,9714,0.7,10.3,Ward-Prowse,2
0,0,0,0,0,0,96787,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,322,False,0.0,0,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,53,0,0,0,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,None,n,16,20,0.0,0,259,4,3221,20,0.0,0.0,Elyounoussi,0
1,0,36,100,100,0,91047,0,0,-3,3,14.2,0,3,0.6,0.1,1,Stuart,0.6,9,0,8.8,323,False,30.6,356,,2019-11-28T14:30:21.056647Z,52,0,0,0,91047.jpg,1.5,0,0,Armstrong,0.1,False,None,a,16,20,43.0,16,1978,53,8664,55,0.1,3.1,Armstrong,1
0,0,0,0,0,0,151086,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,324,False,0.0,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,0,0,0,151086.jpg,0.0,0,0,Lemina,0.1,False,None,n,16,20,0.0,0,1305,5,10226,38,0.0,0.0,Lemina,0
